Timestamp,P_ac,P_dc,V_dc,I_dc,G,T_cell
2016-01-01 00:00:00,-0.09,0.0,0.0,0.0,0.0,3.6
2016-01-01 01:00:00,-0.09,0.0,0.0,0.0,0.0,3.3
2016-01-01 02:00:00,-0.09,0.0,0.0,1.6155871338926322e-27,0.0,3.2
2016-01-01 03:00:00,-0.09,0.0,0.0,0.0,0.0,3.1
2016-01-01 04:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,3.0
2016-01-01 05:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,2.7
2016-01-01 06:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,2.5
2016-01-01 07:00:00,-0.09,0.0,0.0,0.0,0.0,2.8
2016-01-01 08:00:00,9.792004762538188,11.84795886255682,36.983715091336364,0.32035610357955274,43.0,4.682717807185242
2016-01-01 09:00:00,28.835498979342717,31.334438107098276,37.93897908319104,0.8259167448441193,118.0,7.348431813653466
2016-01-01 10:00:00,27.410609437528315,29.87485157717529,37.76525324015149,0.7910671586709437,306.0,7.9498002046199545
2016-01-01 11:00:00,44.72943172951832,47.61730997452094,38.046861362562794,1.2515437087111538,306.0,9.978392588592076
2016-01-01 12:00:00,182.86519157676295,189.95086904761138,36.9382164276215,5.14239417649767,365.0,24.149372199020792
2016-01-01 13:00:00,134.8654111290442,140.3186825307158,37.58477369732999,3.7333917096508675,333.0,19.37258858709241
2016-01-01 14:00:00,77.41062557219108,81.15747117777453,38.098141015479584,2.13022129202576,204.0,13.418894960749222
2016-01-01 15:00:00,36.004158744009665,38.67610229930296,37.98131882505059,1.0182927685437326,98.0,8.763774539272507
2016-01-01 16:00:00,15.12525724968381,17.302718579029367,37.424087789207434,0.4623417590426672,27.0,5.399598239457905
2016-01-01 17:00:00,-0.09,0.0,0.0,0.0,0.0,2.3
2016-01-01 18:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-01 19:00:00,-0.09,0.0,0.0,0.0,0.0,0.2
2016-01-01 20:00:00,-0.09,0.0,0.0,0.0,0.0,-0.4
2016-01-01 21:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.0
2016-01-01 22:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,-1.3
2016-01-01 23:00:00,-0.09,0.0,0.0,0.0,0.0,-1.4
2016-01-02 00:00:00,-0.09,0.0,0.0,0.0,0.0,-1.5
2016-01-02 01:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.7
2016-01-02 02:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.7
2016-01-02 03:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-1.9
2016-01-02 04:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.3
2016-01-02 05:00:00,-0.09,0.0,0.0,0.0,0.0,-2.5
2016-01-02 06:00:00,-0.09,0.0,0.0,0.0,0.0,-2.4
2016-01-02 07:00:00,-0.09,0.0,0.0,0.0,0.0,-0.9
2016-01-02 08:00:00,4.784895716854742,6.729158797008456,36.51769193814526,0.18427119677789336,140.0,2.492127933217656
2016-01-02 09:00:00,6.191988055319955,8.166826037903414,36.426625986212855,0.2241993546422467,295.0,4.614993074207436
2016-01-02 10:00:00,6.800668462008158,8.788529587480275,36.29394192877976,0.2421486650506622,417.0,5.961385672377122
2016-01-02 11:00:00,7.198503238738643,9.19475192412317,36.15816237261696,0.2542925669000943,488.0,7.090036982727289
2016-01-02 12:00:00,150.48751796285083,156.45157535493095,37.00282651335758,4.228097961609873,500.0,23.206766216189457
2016-01-02 13:00:00,153.00631904805155,159.0546815788684,36.96838086887705,4.302451928934042,453.0,23.467053417632577
2016-01-02 14:00:00,169.4400202557988,176.05178866043016,36.749993658864554,4.790525688103467,351.0,25.06733931419335
2016-01-02 15:00:00,173.2656180847659,180.0106208346999,36.862626509152804,4.883282551502513,206.0,24.46498424612435
2016-01-02 16:00:00,113.02059948077512,117.79548518340816,38.12309233445272,3.089872252491796,50.0,15.419078966723903
2016-01-02 17:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-02 18:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,1.9
2016-01-02 19:00:00,-0.09,0.0,0.0,0.0,0.0,1.1
2016-01-02 20:00:00,-0.09,0.0,0.0,0.0,0.0,0.6
2016-01-02 21:00:00,-0.09,0.0,0.0,0.0,0.0,0.1
2016-01-02 22:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,-0.3
2016-01-02 23:00:00,-0.09,0.0,0.0,0.0,0.0,-0.7
2016-01-03 00:00:00,-0.09,0.0,0.0,0.0,0.0,-0.9
2016-01-03 01:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-1.1
2016-01-03 02:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,-1.3
2016-01-03 03:00:00,-0.09,0.0,0.0,0.0,0.0,-1.4
2016-01-03 04:00:00,-0.09,0.0,0.0,0.0,0.0,-1.4
2016-01-03 05:00:00,-0.09,0.0,0.0,0.0,0.0,-1.6
2016-01-03 06:00:00,-0.09,0.0,0.0,0.0,0.0,-1.6
2016-01-03 07:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,-0.3
2016-01-03 08:00:00,3.7450424843005186,5.666026283588567,36.236453015587934,0.15636260759713974,143.0,2.578094276947865
2016-01-03 09:00:00,5.094091812818758,7.044048827287293,36.06868826121038,0.1952953979438927,303.0,5.321415166638962
2016-01-03 10:00:00,5.801942085599201,7.766574364256833,35.75218317226656,0.21723356939727995,426.0,7.880860722493992
2016-01-03 11:00:00,6.418100374119396,8.395785275731134,35.592126387470984,0.23588883632101815,494.0,9.425361103032232
2016-01-03 12:00:00,141.65924904859193,147.3325142864998,36.665280849990395,4.018311352619528,503.0,24.96254080759832
2016-01-03 13:00:00,150.1409973822895,156.09459907554506,36.57896991658144,4.267331732728388,456.0,25.688401572817234
2016-01-03 14:00:00,167.1490086836388,173.68311196034776,36.419829332581095,4.768916141102595,351.0,26.971187667816682
2016-01-03 15:00:00,171.27016728137113,177.94638047987812,36.691405340979564,4.849810979606578,207.0,25.44101751665108
2016-01-03 16:00:00,110.58544174156485,115.2866376022454,38.03293593306485,3.0312316094960785,51.0,15.83503146238035
2016-01-03 17:00:00,-0.09,0.0,0.0,0.0,0.0,3.1
2016-01-03 18:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.6
2016-01-03 19:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,0.8
2016-01-03 20:00:00,-0.09,0.0,0.0,0.0,0.0,0.0
2016-01-03 21:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-0.5
2016-01-03 22:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.0
2016-01-03 23:00:00,-0.09,0.0,0.0,0.0,0.0,-1.5
2016-01-04 00:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.7
2016-01-04 01:00:00,-0.09,0.0,0.0,0.0,0.0,-1.8
2016-01-04 02:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-1.9
2016-01-04 03:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-2.1
2016-01-04 04:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-2.1
2016-01-04 05:00:00,-0.09,0.0,0.0,0.0,0.0,-2.0
2016-01-04 06:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.7
2016-01-04 07:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.0
2016-01-04 08:00:00,5.669319121706321,7.634203542701649,37.042044236331776,0.20609563268146602,139.0,0.6925542581882184
2016-01-04 09:00:00,14.01790785065179,16.17199771743698,37.93906875251221,0.42626237936760425,239.0,1.9789587601239327
2016-01-04 10:00:00,31.97787118952495,34.55588030721043,38.69525179990249,0.8930263714499852,293.0,3.8405846908659376
2016-01-04 11:00:00,7.846823359453912,9.860123952300263,37.185061801302496,0.2651635757656557,493.0,2.040469592179897
2016-01-04 12:00:00,158.06303101012927,164.27658280022789,38.237537642015454,4.296212385279762,507.0,16.138987055433297
2016-01-04 13:00:00,158.70714426184284,164.94177835839346,38.37632618749346,4.298008557477465,460.0,15.340547448272671
2016-01-04 14:00:00,177.8290649251796,184.72246743731046,38.29519719455712,4.823645808607169,358.0,16.129995698024672
2016-01-04 15:00:00,90.32554636624825,94.44027173534354,39.28366751840352,2.404059439997561,144.0,7.483253727049188
2016-01-04 16:00:00,16.139058723882655,18.343317565220715,38.43620272975165,0.477240628950633,29.0,0.2467616045234742
2016-01-04 17:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-2.1
2016-01-04 18:00:00,-0.09,0.0,0.0,0.0,0.0,-2.4
2016-01-04 19:00:00,-0.09,0.0,0.0,0.0,0.0,-3.7
2016-01-04 20:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-4.8
2016-01-04 21:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-5.8
2016-01-04 22:00:00,-0.09,0.0,0.0,0.0,0.0,-6.6
2016-01-04 23:00:00,-0.09,0.0,0.0,0.0,0.0,-7.2
2016-01-05 00:00:00,-0.09,-0.0,0.0,-2.0194839173657902e-28,0.0,-7.6
2016-01-05 01:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-7.8
2016-01-05 02:00:00,-0.09,0.0,0.0,0.0,0.0,-7.9
2016-01-05 03:00:00,-0.09,0.0,0.0,0.0,0.0,-7.9
2016-01-05 04:00:00,-0.09,0.0,0.0,0.0,0.0,-7.9
2016-01-05 05:00:00,-0.09,0.0,0.0,0.0,0.0,-7.9
2016-01-05 06:00:00,-0.09,0.0,0.0,0.0,0.0,-7.9
2016-01-05 07:00:00,-0.09,-0.0,0.0,-1.0097419586828951e-28,0.0,-7.5
2016-01-05 08:00:00,3.8918048522346353,5.819604596325815,37.880940643369144,0.15362883015801,150.0,-6.074524626079117
2016-01-05 09:00:00,5.090534881472513,7.044751794029662,37.90426728654128,0.1858564298519247,312.0,-4.647604210628962
2016-01-05 10:00:00,5.781323632522643,7.750418249942306,37.755338797032024,0.20528006096323448,439.0,-3.060388708223525
2016-01-05 11:00:00,6.149570786561079,8.126306171167478,37.558187569584824,0.21636576994328344,513.0,-1.5997170117384107
2016-01-05 12:00:00,144.45085569862056,150.21319371490787,38.341684874291886,3.9177515074624663,527.0,15.218577475486056
2016-01-05 13:00:00,157.9003733325956,164.1089943732306,38.109527092848964,4.3062458889453055,479.0,16.88433576075765
2016-01-05 14:00:00,182.52057529016602,189.58546662510943,37.75084540776696,5.022019098573713,375.0,19.376539720672667
2016-01-05 15:00:00,192.84484296934545,200.2836033590209,37.654893818504334,5.318926254961253,226.0,20.04705226746299
2016-01-05 16:00:00,140.5441005802149,146.17940480773402,38.6951466546962,3.7777193639345743,61.0,13.051606683622886
2016-01-05 17:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-05 18:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-05 19:00:00,-0.09,0.0,0.0,0.0,0.0,-2.9
2016-01-05 20:00:00,-0.09,0.0,0.0,0.0,0.0,-2.9
2016-01-05 21:00:00,-0.09,0.0,0.0,0.0,0.0,-2.9
2016-01-05 22:00:00,-0.09,0.0,0.0,0.0,0.0,-3.1
2016-01-05 23:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-3.4
2016-01-06 00:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-4.0
2016-01-06 01:00:00,-0.09,-0.0,0.0,-2.0194839173657902e-28,0.0,-4.5
2016-01-06 02:00:00,-0.09,0.0,0.0,0.0,0.0,-4.9
2016-01-06 03:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-5.1
2016-01-06 04:00:00,-0.09,0.0,0.0,0.0,0.0,-5.3
2016-01-06 05:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-5.4
2016-01-06 06:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-5.4
2016-01-06 07:00:00,-0.09,0.0,0.0,0.0,0.0,-4.9
2016-01-06 08:00:00,3.9974631148184057,5.926314088169218,37.309650583570715,0.15884131841156582,150.0,-2.848993737772957
2016-01-06 09:00:00,5.113079868847872,7.066010413429239,37.15037097954798,0.19020026522263314,313.0,-0.5376547491746536
2016-01-06 10:00:00,5.83573352964668,7.8038901354111045,36.885288618439255,0.21157188753865075,440.0,1.7294459039281782
2016-01-06 11:00:00,6.2027953375403095,8.17849498837586,36.67584792397258,0.22299402607758437,507.0,3.264554699494515
2016-01-06 12:00:00,139.68670564212385,145.29516933780587,37.476341856360605,3.876983775382706,522.0,20.1501356958392
2016-01-06 13:00:00,154.15100073319186,160.23669606407594,37.293399361120294,4.296650313704801,475.0,21.585312152903057
2016-01-06 14:00:00,174.72222254971408,181.5168931257077,37.065007141268296,4.897257740538952,367.0,23.297396543719145
2016-01-06 15:00:00,183.4420641407699,190.54561597742116,37.20912587044772,5.120937714066445,222.0,22.56498914944964
2016-01-06 16:00:00,129.69161261433658,134.9812879635351,38.41724945395899,3.513559400583921,61.0,14.34376708073648
2016-01-06 17:00:00,-0.09,0.0,0.0,0.0,0.0,-0.4
2016-01-06 18:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-0.5
2016-01-06 19:00:00,-0.09,0.0,0.0,0.0,0.0,-0.7
2016-01-06 20:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-1.0
2016-01-06 21:00:00,-0.09,0.0,0.0,0.0,0.0,-1.4
2016-01-06 22:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,-1.3
2016-01-06 23:00:00,-0.09,0.0,0.0,0.0,0.0,-0.9
2016-01-07 00:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-0.5
2016-01-07 01:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,-0.3
2016-01-07 02:00:00,-0.09,0.0,0.0,0.0,0.0,0.0
2016-01-07 03:00:00,-0.09,0.0,0.0,0.0,0.0,0.0
2016-01-07 04:00:00,-0.09,0.0,0.0,0.0,0.0,-0.1
2016-01-07 05:00:00,-0.09,0.0,0.0,0.0,0.0,-0.2
2016-01-07 06:00:00,-0.09,0.0,0.0,0.0,0.0,-0.2
2016-01-07 07:00:00,-0.09,0.0,0.0,0.0,0.0,0.3
2016-01-07 08:00:00,12.00701493447676,14.114337003491679,37.551445643500564,0.3758666746811278,92.0,3.004066194347897
2016-01-07 09:00:00,30.31718345744124,32.852930595534545,38.22643346189402,0.8594296569227144,130.0,6.0969924148772785
2016-01-07 10:00:00,39.84339282239474,42.610740219760494,38.21042941401937,1.1151599412312978,257.0,8.204782601893184
2016-01-07 11:00:00,32.569179614476866,35.15785953603983,37.98532590148119,0.9255642462361733,124.0,7.996148779301167
2016-01-07 12:00:00,42.429886801939006,45.26066107316819,38.094917519803516,1.1881023511768882,159.0,9.321579854117154
2016-01-07 13:00:00,67.72644121716498,71.21097053276272,38.189354619834425,1.8646811720609135,218.0,12.03440150737013
2016-01-07 14:00:00,39.41132751058512,42.16781096793979,38.172441217634656,1.1046663410266615,141.0,8.341493987318676
2016-01-07 15:00:00,166.88500398854595,173.40459767361088,37.26916822396607,4.65276275101043,212.0,21.975383179040417
2016-01-07 16:00:00,101.67829236410142,106.11658710396547,38.41717670337363,2.7622172218253294,57.0,13.16038951941741
2016-01-07 17:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,1.5
2016-01-07 18:00:00,-0.09,0.0,0.0,0.0,0.0,1.3
2016-01-07 19:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.2
2016-01-07 20:00:00,-0.09,0.0,0.0,0.0,0.0,1.3
2016-01-07 21:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,1.5
2016-01-07 22:00:00,-0.09,0.0,0.0,0.0,0.0,1.7
2016-01-07 23:00:00,-0.09,0.0,0.0,0.0,0.0,1.7
2016-01-08 00:00:00,-0.09,0.0,0.0,0.0,0.0,1.7
2016-01-08 01:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 02:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 03:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 04:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 05:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 06:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.6
2016-01-08 07:00:00,-0.09,0.0,0.0,0.0,0.0,2.0
2016-01-08 08:00:00,13.953532592961654,16.104607411002185,37.485370390534676,0.4296238037191361,60.0,4.463838864863705
2016-01-08 09:00:00,18.524121952117138,20.780247968645813,37.6604697653343,0.5517787775386066,74.0,5.590493677828228
2016-01-08 10:00:00,29.825501092296946,32.34849628782374,38.02616077591837,0.8506905674345584,114.0,7.107962813171543
2016-01-08 11:00:00,32.35145757590535,34.93524547505155,38.05578092607746,0.9180010139041035,123.0,7.546664770665863
2016-01-08 12:00:00,23.860545953546787,26.241353675325403,37.824367646562344,0.693768470117711,93.0,6.572111584475875
2016-01-08 13:00:00,34.670289331637626,37.310719469656135,38.16012190175411,0.9777410975183773,131.0,7.46842277863559
2016-01-08 14:00:00,18.538243394428942,20.79480237702967,37.688085963862164,0.5517606385468634,74.0,5.441704470374303
2016-01-08 15:00:00,20.27906171250572,22.576474657566216,37.847056690768866,0.5965186366281624,80.0,5.223464292296542
2016-01-08 16:00:00,3.4506845328342526,5.364890401277604,36.05554740782271,0.14879514490781584,20.0,3.099371497629416
2016-01-08 17:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,2.5
2016-01-08 18:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.6
2016-01-08 19:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,2.5
2016-01-08 20:00:00,-0.09,0.0,0.0,0.0,0.0,2.3
2016-01-08 21:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.1
2016-01-08 22:00:00,-0.09,0.0,0.0,0.0,0.0,2.0
2016-01-08 23:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.1
2016-01-09 00:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-09 01:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-09 02:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-09 03:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-09 04:00:00,-0.09,0.0,0.0,0.0,0.0,2.2
2016-01-09 05:00:00,-0.09,0.0,0.0,0.0,0.0,2.3
2016-01-09 06:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.4
2016-01-09 07:00:00,-0.09,0.0,0.0,0.0,0.0,2.8
2016-01-09 08:00:00,7.2895231686643065,9.288954570299026,36.605224823583015,0.2537603474658785,128.0,4.721075640462443
2016-01-09 09:00:00,9.297139917364408,11.34119211592122,36.67770914449077,0.3092121176718787,278.0,6.0040659026020915
2016-01-09 10:00:00,32.04325522749413,34.617789112571145,37.69337615358091,0.9184051057544342,123.0,9.531029768623624
2016-01-09 11:00:00,28.244251637654223,30.7265876969745,37.408975703761236,0.8213693938132911,110.0,10.191893942533945
2016-01-09 12:00:00,50.09030018393614,53.11081960737341,37.59763118970468,1.412610792935186,181.0,13.366427746117981
2016-01-09 13:00:00,46.568975266728266,49.49977194830701,37.4855689724251,1.320502084007841,171.0,13.484389331540186
2016-01-09 14:00:00,83.36115240295894,87.26952399271586,37.47373949591485,2.3288181314872363,225.0,17.4989914532585
2016-01-09 15:00:00,15.69886617138502,17.887448406481877,36.887838362871875,0.4849145192656733,65.0,8.669064737490942
2016-01-09 16:00:00,11.768860616136573,13.868440800684631,36.80243146668085,0.37683490595561464,32.0,7.008248767783992
2016-01-09 17:00:00,-0.09,0.0,0.0,0.0,0.0,5.3
2016-01-09 18:00:00,-0.09,0.0,0.0,3.2311742677852644e-27,0.0,5.5
2016-01-09 19:00:00,-0.09,0.0,0.0,1.6155871338926322e-27,0.0,6.1
2016-01-09 20:00:00,-0.09,-0.0,0.0,-1.6155871338926322e-27,0.0,6.5
2016-01-09 21:00:00,-0.09,0.0,0.0,0.0,0.0,7.1
2016-01-09 22:00:00,-0.09,0.0,0.0,0.0,0.0,8.0
2016-01-09 23:00:00,-0.09,0.0,0.0,3.2311742677852644e-27,0.0,8.9
2016-01-10 00:00:00,-0.09,-0.0,0.0,-3.2311742677852644e-27,0.0,9.6
2016-01-10 01:00:00,-0.09,0.0,0.0,0.0,0.0,10.5
2016-01-10 02:00:00,-0.09,-0.0,0.0,-6.462348535570529e-27,0.0,11.6
2016-01-10 03:00:00,-0.09,0.0,0.0,0.0,0.0,12.5
2016-01-10 04:00:00,-0.09,0.0,0.0,0.0,0.0,13.1
2016-01-10 05:00:00,-0.09,0.0,0.0,0.0,0.0,13.4
2016-01-10 06:00:00,-0.09,0.0,0.0,0.0,0.0,13.4
2016-01-10 07:00:00,-0.09,-0.0,0.0,-1.2924697071141057e-26,0.0,13.6
2016-01-10 08:00:00,5.25375922926508,7.203117428030992,34.35817052708545,0.20964787465480983,129.0,14.88440684687945
2016-01-10 09:00:00,7.576872314887031,9.577489846325667,34.683293233078125,0.2761413047475962,37.0,15.582219038192521
2016-01-10 10:00:00,41.95862510215692,44.76829521735165,36.42636592463609,1.2290080023347512,229.0,18.795814738912647
2016-01-10 11:00:00,44.5586834484121,47.43307491100603,36.443548459704445,1.301549297908042,318.0,19.146976657795438
2016-01-10 12:00:00,175.9477555185505,182.79817921367075,35.60094492092955,5.134644027557958,388.0,31.93562911763512
2016-01-10 13:00:00,141.24792990156283,146.90820254825107,36.14756254520844,4.064124721121053,460.0,27.99520909257273
2016-01-10 14:00:00,127.30195014446788,132.51426865513943,36.693567421472125,3.611375997679515,294.0,24.344075409864374
2016-01-10 15:00:00,5.889611244100414,7.854588591165164,35.11672613644262,0.2236708672854902,30.0,11.464928173068177
2016-01-10 16:00:00,15.290989244358109,17.469795857418443,36.74471554638775,0.4754369600538611,34.0,9.27098647103605
2016-01-10 17:00:00,-0.09,0.0,0.0,0.0,0.0,5.3
2016-01-10 18:00:00,-0.09,0.0,0.0,0.0,0.0,4.3
2016-01-10 19:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,2.9
2016-01-10 20:00:00,-0.09,0.0,0.0,0.0,0.0,2.3
2016-01-10 21:00:00,-0.09,0.0,0.0,0.0,0.0,1.8
2016-01-10 22:00:00,-0.09,-0.0,0.0,-8.077935669463161e-28,0.0,1.2
2016-01-10 23:00:00,-0.09,0.0,0.0,0.0,0.0,0.2
2016-01-11 00:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-1.1
2016-01-11 01:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.3
2016-01-11 02:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-3.2
2016-01-11 03:00:00,-0.09,0.0,0.0,0.0,0.0,-3.7
2016-01-11 04:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-4.2
2016-01-11 05:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-4.6
2016-01-11 06:00:00,-0.09,0.0,0.0,4.0389678347315804e-28,0.0,-4.8
2016-01-11 07:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-4.1
2016-01-11 08:00:00,3.6214766696524907,5.541622610156823,37.0865494387708,0.1494240551903039,154.0,-2.197357700249461
2016-01-11 09:00:00,4.9812489771434665,6.931325951873498,37.16682384193827,0.18649228627527584,319.0,-0.786113261683498
2016-01-11 10:00:00,5.654028246453225,7.618579333986514,37.043127880693305,0.20566781937324682,442.0,0.6696309643835738
2016-01-11 11:00:00,6.048042053615144,8.02088866070696,36.89526415779636,0.21739615757736921,518.0,1.9038739238325555
2016-01-11 12:00:00,133.72901842186207,139.14624588166703,38.24310968337302,3.638465779422841,535.0,15.489656453525562
2016-01-11 13:00:00,153.81117972841213,159.883107815968,38.00070096757237,4.207372594321434,491.0,17.43481336642633
2016-01-11 14:00:00,178.57360840926088,185.49847869774743,37.72868612899292,4.916642950765243,385.0,19.456878183754014
2016-01-11 15:00:00,190.29249746263227,197.63833411633337,37.65169631562682,5.249121645398651,238.0,20.041858973814715
2016-01-11 16:00:00,144.01108958548917,149.75866923727284,38.64413228929199,3.8753275171550405,74.0,13.441698009044833
2016-01-11 17:00:00,-0.09,0.0,0.0,0.0,0.0,-2.8
2016-01-11 18:00:00,-0.09,0.0,0.0,0.0,0.0,-3.0
2016-01-11 19:00:00,-0.09,0.0,0.0,0.0,0.0,-3.5
2016-01-11 20:00:00,-0.09,0.0,0.0,0.0,0.0,-3.6
2016-01-11 21:00:00,-0.09,0.0,0.0,0.0,0.0,-3.6
2016-01-11 22:00:00,-0.09,0.0,0.0,0.0,0.0,-3.3
2016-01-11 23:00:00,-0.09,0.0,0.0,0.0,0.0,-2.8
2016-01-12 00:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-12 01:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-12 02:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-12 03:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.6
2016-01-12 04:00:00,-0.09,0.0,0.0,0.0,0.0,-2.5
2016-01-12 05:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-2.3
2016-01-12 06:00:00,-0.09,-0.0,0.0,-4.0389678347315804e-28,0.0,-1.9
2016-01-12 07:00:00,-0.09,0.0,0.0,0.0,0.0,-0.9
2016-01-12 08:00:00,14.36433077069336,16.5263635200749,37.95906740900654,0.4353732756920601,78.0,2.0459065813111876
2016-01-12 09:00:00,31.496732286374073,34.06202819437741,38.4721479023072,0.8853685081704183,155.0,4.990346777540674
2016-01-12 10:00:00,37.41756639009451,40.1264434468763,38.42811684659043,1.0441948952915334,141.0,6.507213063532896
2016-01-12 11:00:00,37.30900501877976,40.01450380927375,38.29455850747504,1.0449135691553404,140.0,7.245037095892873
2016-01-12 12:00:00,38.62148835522445,41.358728928778966,38.20869059783792,1.08244298042287,145.0,7.986915734431574
2016-01-12 13:00:00,56.700515222772424,59.8952426924588,38.3282994917042,1.5626898006634122,196.0,10.039442625275058
2016-01-12 14:00:00,50.38349127855785,53.41547277151945,38.271189114479064,1.3957097756158006,167.0,9.5443085266985
2016-01-12 15:00:00,177.56369016846062,184.45574577882297,37.40934750650311,4.9307394561414855,231.0,21.3158786742097
2016-01-12 16:00:00,4.818419748767465,6.763017466178849,36.34697702533463,0.18606822409095752,25.0,3.462468782538414
2016-01-12 17:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,2.7
2016-01-12 18:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,3.0
2016-01-12 19:00:00,-0.09,0.0,0.0,8.077935669463161e-28,0.0,0.9
2016-01-12 20:00:00,-0.09,0.0,0.0,0.0,0.0,-1.2
2016-01-12 21:00:00,-0.09,0.0,0.0,0.0,0.0,-2.8
2016-01-12 22:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-3.9
2016-01-12 23:00:00,-0.09,0.0,0.0,2.0194839173657902e-28,0.0,-4.6
